scenario_id,load_factor,pbo_db,affected_fraction,group,metric,estimate,ci95_lower,ci95_upper,repetitions,seed,analysis_type
LF20_PBO10_F05,0.2,10.0,0.05,all,sinr_p5_db,2.9006630929775556,2.6506151473891606,3.096454241173102,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,all,spectral_efficiency_mean_bpshz,2.334693373891325,2.328886508388894,2.3405283777837176,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,all,spectral_efficiency_p5_bpshz,1.248627647600183,1.205132370747631,1.2832842675390477,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,unaffected,outage_probability,0.00011477322723186105,5.3551850407173665e-05,0.00019170522165949354,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,unaffected,sinr_mean_db,8.366623362080745,8.335478411421766,8.396907310471269,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,unaffected,sinr_p5_db,4.239057450413216,4.2060049148671474,4.27085753416332,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,unaffected,spectral_efficiency_mean_bpshz,2.4211186448835633,2.415063418630408,2.427237391873452,2000,838,absolute
LF20_PBO10_F05,0.2,10.0,0.05,unaffected,spectral_efficiency_p5_bpshz,1.4955906235423948,1.4892173044735117,1.5017349829808864,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,affected,outage_probability,0.18448926291352294,0.17721688943879996,0.1928602319304637,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,affected,sinr_mean_db,-6.594804907014199,-6.663629825827877,-6.531736938134299,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,affected,sinr_p5_db,-10.76850277702059,-10.815215184081344,-10.728727410238301,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,affected,spectral_efficiency_mean_bpshz,0.2715064715362795,0.26709571881628824,0.27573097598169793,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,affected,spectral_efficiency_p5_bpshz,0.0,0.0,0.0,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,all,outage_probability,0.009350617257031133,0.008967998258894733,0.009773958623373262,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,all,sinr_mean_db,7.620372193244985,7.590337786918648,7.650538685031039,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,all,sinr_p5_db,-0.6143673528292408,-1.0032679202683388,-0.218140817272096,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,all,spectral_efficiency_mean_bpshz,2.3141526788771603,2.308346950769446,2.3199369124056344,2000,838,absolute
