scenario_id,load_factor,pbo_db,affected_fraction,group,metric,estimate,ci95_lower,ci95_upper,repetitions,seed,analysis_type
LF20_PBO15_F15,0.2,15.0,0.15,affected,spectral_efficiency_p5_bpshz,-1.4872855161924794,-1.4937255990622198,-1.4790803892325748,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,all,outage_probability,0.025889544243719316,0.025044492956583817,0.026833397389431832,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,all,sinr_mean_db,-2.1257344183964664,-2.1355377719314665,-2.114943289706112,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,all,sinr_p5_db,-13.101156900307842,-13.1436984665116,-13.06058681688971,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,all,spectral_efficiency_mean_bpshz,-0.2968804512173673,-0.2988838757275927,-0.29474351899884665,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,all,spectral_efficiency_p5_bpshz,-1.3481261061614132,-1.3541903424875612,-1.3417614497159156,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,unaffected,outage_probability,-2.9931030354340645e-05,-6.415571205734683e-05,-4.277761011399829e-06,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,unaffected,sinr_mean_db,0.1258426142366762,0.11598542709851109,0.1366730840086649,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,unaffected,sinr_p5_db,0.13480722901712738,0.12326516499762541,0.14751695103978166,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,unaffected,spectral_efficiency_mean_bpshz,0.02798427024373762,0.026015821786659798,0.030075727551930786,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO15_F15,0.2,15.0,0.15,unaffected,spectral_efficiency_p5_bpshz,0.026068059325869086,0.023840510548339994,0.02851251525664619,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,affected,outage_probability,0.6715095161993316,0.6663271638745489,0.6767129619333814,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,affected,sinr_mean_db,-19.87304603695881,-19.883620602937846,-19.861117278598236,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,affected,sinr_p5_db,-19.870619668186393,-19.882161909898546,-19.855425315239543,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,affected,spectral_efficiency_mean_bpshz,-2.341051715039954,-2.3494814956650134,-2.3322496567870195,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,affected,spectral_efficiency_p5_bpshz,-1.4872855161924794,-1.4937255990622198,-1.4790803892325748,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,all,outage_probability,0.10075626251503622,0.09997370920203773,0.10155580068523838,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,all,sinr_mean_db,-2.8726976919764207,-2.883085054755813,-2.8613174197250237,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,all,sinr_p5_db,-18.089254174467587,-18.132155483801032,-18.048148581395832,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,all,spectral_efficiency_mean_bpshz,-0.3269028139760408,-0.32907907068128517,-0.3245266441688047,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,all,spectral_efficiency_p5_bpshz,-1.4879274475925661,-1.49422553168845,-1.4811807487466095,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,unaffected,outage_probability,-2.9931030354340645e-05,-6.415571205734683e-05,-4.277761011399829e-06,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,unaffected,sinr_mean_db,0.12930078560772706,0.11888313560327997,0.14073982741553306,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,unaffected,sinr_p5_db,0.13817495760928722,0.1261870430420011,0.1513462964810064,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,unaffected,spectral_efficiency_mean_bpshz,0.02876471776640388,0.026677823509095068,0.031009584820602187,2000,838,paired_delta_pbo_minus_baseline
LF20_PBO20_F15,0.2,20.0,0.15,unaffected,spectral_efficiency_p5_bpshz,0.026722101204836868,0.024408658988575478,0.02925473443585694,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,affected,outage_probability,0.002610435942802448,0.001892483647301358,0.003456840588136268,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,affected,sinr_mean_db,-4.944375180928533,-4.9482947443124,-4.940020416168768,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,affected,sinr_p5_db,-4.930574017060889,-4.9419950848750185,-4.916028234742999,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,affected,spectral_efficiency_mean_bpshz,-0.9399465035730452,-0.9427542187304424,-0.9370215848647311,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,affected,spectral_efficiency_p5_bpshz,-0.6847145071513021,-0.6891212694247238,-0.6786968929266445,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,all,outage_probability,0.00010303458624357669,4.6423027753111406e-05,0.00015687033586406828,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,all,sinr_mean_db,-0.19242458268939533,-0.19653694903651703,-0.18768575669115703,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,all,sinr_p5_db,-0.630376320528669,-0.6966998429260024,-0.5780095116660392,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,all,spectral_efficiency_mean_bpshz,-0.03535600247767556,-0.03610904759053287,-0.0344999428355882,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,all,spectral_efficiency_p5_bpshz,-0.10778774233731303,-0.11832993559999457,-0.09930683208086905,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,unaffected,outage_probability,-2.9024826920374242e-05,-7.514879605687315e-05,0.0,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,unaffected,sinr_mean_db,0.05785039053977137,0.05373148433134174,0.06261540428680923,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,unaffected,sinr_p5_db,0.07017421308231464,0.0634246379235934,0.07756494101103548,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,unaffected,spectral_efficiency_mean_bpshz,0.012286825191640371,0.011526623444274752,0.013147179074259451,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F05,0.5,5.0,0.05,unaffected,spectral_efficiency_p5_bpshz,0.012341862973410445,0.01112297917181131,0.013633834141468508,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,affected,outage_probability,0.00890448704933724,0.0072910976249548325,0.010619910007924163,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,affected,sinr_mean_db,-9.925509351185418,-9.931213805196865,-9.918935010590635,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,affected,sinr_p5_db,-9.907630995165288,-9.923195173240071,-9.890314818340755,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,affected,spectral_efficiency_mean_bpshz,-1.5803496017770706,-1.586256988395295,-1.5741307239022608,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,affected,spectral_efficiency_p5_bpshz,-1.0346487575638577,-1.0425471748826836,-1.024841114472538,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,all,outage_probability,0.00041794311039648004,0.000326289808132422,0.0005128641520461981,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,all,sinr_mean_db,-0.42282558850233,-0.428828504537063,-0.4157430964686492,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,all,sinr_p5_db,-2.2164944576027836,-2.4754611465778464,-1.9461885836402288,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,all,spectral_efficiency_mean_bpshz,-0.06339599286781006,-0.06449127161750798,-0.062139873798551015,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,all,spectral_efficiency_p5_bpshz,-0.35345590289472106,-0.3879280875927064,-0.31561529247510034,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,unaffected,outage_probability,-2.9024826920374242e-05,-7.514879605687315e-05,0.0,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,unaffected,sinr_mean_db,0.07766023834780889,0.07158868572613634,0.08476939918837872,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,unaffected,sinr_p5_db,0.09345511078869428,0.08358185136531536,0.10432534000642857,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,unaffected,spectral_efficiency_mean_bpshz,0.016498676912710675,0.015360994286998119,0.01779475523544134,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F05,0.5,10.0,0.05,unaffected,spectral_efficiency_p5_bpshz,0.01645125979419948,0.014697410727563193,0.018305604328330873,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,affected,outage_probability,0.33404878614728656,0.3274176508826772,0.34057847810264075,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,affected,sinr_mean_db,-14.919114316952165,-14.92559399678857,-14.911505072915135,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,affected,sinr_p5_db,-14.901832757972475,-14.917189220820505,-14.882974829901437,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,affected,spectral_efficiency_mean_bpshz,-1.9535989026485159,-1.9617904656819878,-1.9451264546601692,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,affected,spectral_efficiency_p5_bpshz,-1.242868050580917,-1.2533987333488934,-1.2303030595314637,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,all,outage_probability,0.016685798206037245,0.016351505949851103,0.017025779692612097,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,all,sinr_mean_db,-0.6662425665112499,-0.6731228580146784,-0.6580771865006985,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,all,sinr_p5_db,-5.50238997663844,-5.721416769899803,-5.244441747173314,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,all,spectral_efficiency_mean_bpshz,-0.08069689717498019,-0.08195621537837512,-0.07921319824158436,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,all,spectral_efficiency_p5_bpshz,-0.741594730382609,-0.75893340037442,-0.7198829416919497,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,unaffected,outage_probability,-2.9024826920374242e-05,-7.514879605687315e-05,0.0,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,unaffected,sinr_mean_db,0.08442540068145998,0.07752206454897984,0.09260178464389365,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,unaffected,sinr_p5_db,0.10091639360915394,0.08986131278307427,0.11281387734440163,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,unaffected,spectral_efficiency_mean_bpshz,0.017944805761586746,0.016647856088342648,0.019454536682476986,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F05,0.5,15.0,0.05,unaffected,spectral_efficiency_p5_bpshz,0.017769842777502598,0.015821141334751026,0.019860026583122584,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,affected,outage_probability,0.7441482727615512,0.739392507213572,0.7494636045405666,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,affected,sinr_mean_db,-19.91696727096779,-19.92379806810157,-19.908897378895176,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,affected,sinr_p5_db,-19.899036187829115,-19.91531393359226,-19.880954473792723,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,affected,spectral_efficiency_mean_bpshz,-2.10945787583061,-2.1192725532323284,-2.0993623303217146,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,affected,spectral_efficiency_p5_bpshz,-1.242868050580917,-1.2533987333488934,-1.2303030595314637,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,all,outage_probability,0.03720419278206444,0.03696213029560044,0.03747305155600703,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,all,sinr_mean_db,-0.9141422660358094,-0.9213838510892429,-0.9055850046757783,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,all,sinr_p5_db,-8.863629871869652,-9.03822523429881,-8.691088244225456,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,all,spectral_efficiency_mean_bpshz,-0.08803067033879985,-0.08937523224823993,-0.08645807370501914,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,all,spectral_efficiency_p5_bpshz,-0.9854266416190898,-0.9933554964255973,-0.9770672375066783,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,unaffected,outage_probability,-2.9024826920374242e-05,-7.514879605687315e-05,0.0,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,unaffected,sinr_mean_db,0.08669547860535243,0.07943159271232117,0.09535482311551519,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,unaffected,sinr_p5_db,0.10345873407461381,0.09227846530147624,0.11640541219145938,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,unaffected,spectral_efficiency_mean_bpshz,0.018433534050583678,0.017064103887409487,0.020028745473213205,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F05,0.5,20.0,0.05,unaffected,spectral_efficiency_p5_bpshz,0.018219307059205603,0.01623945733380109,0.02046933630418859,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,affected,outage_probability,0.0023060522995257365,0.0017313561178914894,0.002947973882942891,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,affected,sinr_mean_db,-4.883767507407474,-4.889725552897312,-4.8771550666878385,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,affected,sinr_p5_db,-4.863625736366004,-4.875212590807189,-4.846582780368001,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,affected,spectral_efficiency_mean_bpshz,-0.9314337392351664,-0.9340352876412492,-0.928653948670399,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,affected,spectral_efficiency_p5_bpshz,-0.6780566562691318,-0.6818685297812901,-0.6721008034809296,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,all,outage_probability,0.00018720368486508998,0.00011628103521680412,0.0002603135072781344,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,all,sinr_mean_db,-0.3819725229883586,-0.38818661536151877,-0.37504581132834874,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,all,sinr_p5_db,-2.249249437994686,-2.341305384545036,-2.159098971666549,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,all,spectral_efficiency_mean_bpshz,-0.07060265550142386,-0.07174962965028854,-0.06930647868808673,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,all,spectral_efficiency_p5_bpshz,-0.3581317143531486,-0.3699089586772839,-0.3461677408760425,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,unaffected,outage_probability,-4.83761731221982e-05,-9.854717649984374e-05,-1.2873278757574053e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,unaffected,sinr_mean_db,0.11855036278052467,0.11225131733179114,0.12549445674516355,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,unaffected,sinr_p5_db,0.14052787196418004,0.12981867246389373,0.15154251503240485,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,unaffected,spectral_efficiency_mean_bpshz,0.025107091317616792,0.023945880772471194,0.02635852931454964,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F10,0.5,5.0,0.1,unaffected,spectral_efficiency_p5_bpshz,0.02478335981922175,0.02293734044842823,0.02671720104061959,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,affected,outage_probability,0.008571552886916417,0.007076760659832643,0.0101521023690975,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,affected,sinr_mean_db,-9.843398336104531,-9.852167018519657,-9.833290517517339,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,affected,sinr_p5_db,-9.813856834591977,-9.832369450661869,-9.79698381010732,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,affected,spectral_efficiency_mean_bpshz,-1.574946348269288,-1.580091516367635,-1.5693603263430127,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,affected,spectral_efficiency_p5_bpshz,-1.0308528179453487,-1.0379331119987023,-1.0223615644959625,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,all,outage_probability,0.00081411835045981,0.0006629099793966788,0.0009757324030067113,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,all,sinr_mean_db,-0.8409011054200226,-0.8501243470829941,-0.830316407723605,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,all,sinr_p5_db,-6.686852932526643,-6.747952379701601,-6.623618736387244,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,all,spectral_efficiency_mean_bpshz,-0.1270551776665676,-0.1288112056869362,-0.125038169227318,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,all,spectral_efficiency_p5_bpshz,-0.8433229979333456,-0.8498575551171084,-0.836900874868378,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,unaffected,outage_probability,-4.83761731221982e-05,-9.854717649984374e-05,-1.2873278757574053e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,unaffected,sinr_mean_db,0.16002317225674023,0.15065792642292983,0.17077468546216829,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,unaffected,sinr_p5_db,0.18755604473422505,0.17300555943146992,0.20390038941428565,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,unaffected,spectral_efficiency_mean_bpshz,0.033925646537465326,0.03220762864645561,0.03581331651403758,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F10,0.5,10.0,0.1,unaffected,spectral_efficiency_p5_bpshz,0.033137266538525445,0.03057525727608747,0.03596643541394102,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,affected,outage_probability,0.32183207878286846,0.31635761101136994,0.3272324099865617,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,affected,sinr_mean_db,-14.829490887733286,-14.83965733109788,-14.817849718456204,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,affected,sinr_p5_db,-14.795892169823535,-14.816358591503331,-14.778644246819928,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,affected,spectral_efficiency_mean_bpshz,-1.9521417644215302,-1.9590616758746686,-1.9446596126936697,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,affected,spectral_efficiency_p5_bpshz,-1.24334456309214,-1.252663613768972,-1.2318065081735967,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,all,outage_probability,0.032158400438840266,0.03160459710947856,0.03270115115429183,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,all,sinr_mean_db,-1.3268665238271664,-1.3374628419168224,-1.3145030187261781,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,all,sinr_p5_db,-11.399829286131602,-11.446945635693286,-11.351083910680327,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,all,spectral_efficiency_mean_bpshz,-0.16202367420225938,-0.16403830208791859,-0.15970557639001579,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,all,spectral_efficiency_p5_bpshz,-1.09308586944083,-1.101348002694353,-1.0844145444478703,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,unaffected,outage_probability,-4.83761731221982e-05,-9.854717649984374e-05,-1.2873278757574053e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,unaffected,sinr_mean_db,0.17439520298769118,0.16367960764474906,0.18700558728425062,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,unaffected,sinr_p5_db,0.2038062303332313,0.18710076776349502,0.22184055236004357,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,unaffected,spectral_efficiency_mean_bpshz,0.037006951466993954,0.03502056247437393,0.03926473165330716,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F10,0.5,15.0,0.1,unaffected,spectral_efficiency_p5_bpshz,0.03603085377534598,0.03307141745341575,0.03921497293236035,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,affected,outage_probability,0.7368344718560096,0.7329907997964172,0.7408592529318007,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,affected,sinr_mean_db,-19.824795654673608,-19.835480353974496,-19.812437396851454,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,affected,sinr_p5_db,-19.790440318782505,-19.81168411269808,-19.773366858911064,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,affected,spectral_efficiency_mean_bpshz,-2.1116768092121823,-2.1197453674595463,-2.1028584938665347,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,affected,spectral_efficiency_p5_bpshz,-1.24334456309214,-1.252663613768972,-1.2318065081735967,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,all,outage_probability,0.0736827898863572,0.07328921580203045,0.07409119167966355,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,all,sinr_mean_db,-1.8223159687149977,-1.833532420968061,-1.8092676329461177,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,all,sinr_p5_db,-16.3269406896964,-16.375801594663464,-16.275442234172168,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,all,spectral_efficiency_mean_bpshz,-0.17704093646941055,-0.1791869385390773,-0.17457017868175118,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,all,spectral_efficiency_p5_bpshz,-1.2449145386113107,-1.2538551493125127,-1.2353706482661537,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,unaffected,outage_probability,-4.83761731221982e-05,-9.854717649984374e-05,-1.2873278757574053e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,unaffected,sinr_mean_db,0.17925298646796506,0.16794080379457596,0.1924509345578995,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,unaffected,sinr_p5_db,0.2090806645450427,0.19195713833701758,0.22807642902065697,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,unaffected,spectral_efficiency_mean_bpshz,0.03805760384365131,0.03594667716840726,0.04044146535033192,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F10,0.5,20.0,0.1,unaffected,spectral_efficiency_p5_bpshz,0.03697081293113258,0.033930327243317605,0.04030737649221503,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,affected,outage_probability,0.0021183161804534554,0.0016196492906571862,0.0027005398912349453,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,affected,sinr_mean_db,-4.826408072842052,-4.833890227015312,-4.818099452097949,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,affected,sinr_p5_db,-4.7931779707396185,-4.809014813177072,-4.7786253927036055,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,affected,spectral_efficiency_mean_bpshz,-0.9215110600153502,-0.9241830991051511,-0.9187319015069652,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,affected,spectral_efficiency_p5_bpshz,-0.6711266257607936,-0.6758719426162794,-0.6666774396508931,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,all,outage_probability,0.00025686086993117005,0.00016583640160068277,0.0003547536916193923,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,all,sinr_mean_db,-0.5748990536765071,-0.5825769682620227,-0.5664550924810382,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,all,sinr_p5_db,-3.1912025016852854,-3.235365977596983,-3.144128688727595,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,all,spectral_efficiency_mean_bpshz,-0.10660133432536067,-0.1080099492187972,-0.10502204041382265,2000,838,paired_delta_pbo_minus_baseline
